SubNo,"Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)",Block_trial,Block,VarDist_cond,Run_number,Targ1_position,Targ2_position,Red_targ_digit,Blue_targ_digit,Response,Targ_Choice,Acc,RewardOutcome(0=inaccurate;1=lowReward;2=highReward),VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance),OutcomeValue,Points,RT,Optimal_Choice,Repeat_Switch,Original_SubNo
23,3,74,3,1,3,16,12,3,5,3,1,1,2.0,1.0,4.16,742.35,15.472,0,1.0,23
23,3,75,3,2,1,29,54,4,3,3,2,1,2.0,1.0,4.05,746.4,3.461,0,2.0,23
23,3,76,3,2,2,44,53,4,5,5,2,1,2.0,1.0,4.07,750.47,1.512,0,1.0,23
23,3,77,3,2,3,10,31,4,2,2,2,1,2.0,1.0,3.92,754.39,2.703,0,1.0,23
23,3,78,3,1,1,30,50,5,2,2,2,1,1.0,2.0,2.39,756.78,5.357,1,1.0,23
23,3,79,3,1,2,37,36,3,5,5,2,1,1.0,2.0,0.95,757.73,7.287,1,1.0,23
23,3,80,3,1,3,21,14,3,4,3,1,1,2.0,1.0,4.13,761.86,6.4,0,2.0,23
23,3,81,3,1,4,20,5,5,3,3,2,1,1.0,2.0,2.0,763.86,9.686,1,2.0,23
23,3,82,3,1,5,38,9,4,2,2,2,1,1.0,2.0,1.24,765.1,3.79,1,1.0,23
23,3,83,3,1,6,37,34,3,2,2,2,1,1.0,2.0,1.42,766.52,4.847,1,1.0,23
23,3,84,3,2,1,21,44,2,5,2,1,1,1.0,2.0,2.1,768.62,2.754,1,2.0,23
24,4,1,1,2,1,12,15,2,3,2,1,1,1.0,1.0,1.95,1.95,1.381,1,,24
24,4,2,1,2,2,52,29,2,3,3,2,1,2.0,2.0,3.22,5.17,3.288,0,2.0,24
24,4,3,1,1,1,46,41,4,3,3,2,1,1.0,1.0,2.01,7.18,4.774,1,1.0,24
24,4,5,1,1,3,23,53,5,4,4,2,1,1.0,1.0,1.86,13.18,1.159,1,2.0,24
24,4,6,1,1,4,19,9,4,2,2,2,1,1.0,1.0,2.14,15.32,6.004,1,1.0,24
24,4,7,1,2,1,24,43,5,3,3,2,1,2.0,2.0,4.56,19.88,5.881,0,1.0,24
24,4,10,1,1,1,15,30,5,3,5,1,1,2.0,2.0,4.08,28.0,3.448,0,1.0,24
24,4,11,1,1,2,1,10,5,2,2,2,1,1.0,1.0,1.98,29.98,3.657,1,2.0,24
24,4,12,1,1,3,5,15,2,4,4,2,1,1.0,1.0,2.09,32.07,4.231,1,1.0,24
24,4,13,1,1,4,46,37,2,4,4,2,1,1.0,1.0,1.93,34.0,2.655,1,1.0,24
24,4,14,1,1,5,16,35,3,2,2,2,1,1.0,1.0,2.26,36.26,3.329,1,1.0,24
24,4,15,1,1,6,26,24,4,5,5,2,1,1.0,1.0,1.98,38.24,3.381,1,1.0,24
24,4,16,1,2,1,29,27,3,4,4,2,1,2.0,2.0,4.05,42.29,6.513,0,1.0,24
24,4,17,1,2,2,27,4,5,3,3,2,1,2.0,2.0,4.5,46.79,4.005,0,1.0,24
24,4,18,1,2,3,2,18,4,5,5,2,1,2.0,2.0,4.03,50.82,3.467,0,1.0,24
24,4,19,1,2,4,2,31,2,5,5,2,1,2.0,2.0,3.95,54.77,2.233,0,1.0,24
24,4,20,1,1,1,15,1,5,4,4,2,1,1.0,1.0,1.9,56.67,1.831,1,1.0,24
24,4,21,1,1,2,11,13,3,4,4,2,1,1.0,1.0,2.03,58.7,4.328,1,1.0,24
24,4,22,1,2,1,43,18,5,2,2,2,1,2.0,2.0,3.37,62.07,4.593,0,1.0,24
24,4,23,1,2,2,16,5,4,3,3,2,1,2.0,2.0,4.34,66.41,4.975,0,1.0,24
24,4,24,1,2,3,18,9,2,3,3,2,1,2.0,2.0,4.77,71.18,4.67,0,1.0,24
24,4,25,1,2,4,48,26,3,5,5,2,1,2.0,2.0,3.67,74.85,6.704,0,1.0,24
24,4,26,1,2,5,20,39,5,4,4,2,1,2.0,2.0,4.4,79.25,3.977,0,1.0,24
24,4,27,1,1,1,12,47,5,2,2,2,1,1.0,1.0,2.15,81.4,2.847,1,1.0,24
24,4,28,1,1,2,36,8,3,5,5,2,1,1.0,1.0,1.81,83.21,2.39,1,1.0,24
24,4,29,1,1,3,10,11,2,4,4,2,1,1.0,1.0,1.83,85.04,1.824,1,1.0,24
24,4,30,1,1,4,44,54,4,3,3,2,1,1.0,1.0,2.07,87.11,3.542,1,1.0,24
24,4,31,1,1,5,44,43,3,5,5,2,1,1.0,1.0,1.95,89.06,3.89,1,1.0,24
24,4,32,1,2,1,27,49,3,2,2,2,1,2.0,2.0,4.33,93.39,4.326,0,1.0,24
24,4,33,1,1,1,24,30,4,5,5,2,1,1.0,1.0,2.1,95.49,1.85,1,1.0,24
24,4,34,1,1,2,54,42,5,4,4,2,1,1.0,1.0,2.08,97.57,4.032,1,1.0,24
24,4,35,1,1,3,51,52,5,3,3,2,1,1.0,1.0,2.15,99.72,3.272,1,1.0,24
24,4,36,1,2,1,13,17,4,2,2,2,1,2.0,2.0,4.32,104.04,1.088,0,1.0,24
24,4,37,1,2,2,16,21,2,5,5,2,1,2.0,2.0,4.56,108.6,4.642,0,1.0,24
24,4,38,1,2,3,46,3,3,5,5,2,1,2.0,2.0,3.43,112.03,1.456,0,1.0,24
24,4,39,1,2,4,54,36,2,5,5,2,1,2.0,2.0,3.99,116.02,6.17,0,1.0,24
24,4,40,1,2,5,25,51,3,4,4,2,1,2.0,2.0,3.93,119.95,3.197,0,1.0,24
24,4,41,1,2,6,20,26,5,3,3,2,1,2.0,2.0,3.24,123.19,2.718,0,1.0,24
24,4,42,1,1,1,33,31,4,3,3,2,1,1.0,1.0,2.03,125.22,3.481,1,1.0,24
24,4,43,1,2,1,49,45,2,3,3,2,1,2.0,2.0,3.5,128.72,5.281,0,1.0,24
24,4,44,1,1,1,49,20,3,2,2,2,1,1.0,1.0,2.17,130.89,3.624,1,1.0,24
24,4,45,1,1,2,40,50,5,3,3,2,1,1.0,1.0,1.91,132.8,4.857,1,1.0,24
24,4,46,1,1,3,33,20,2,3,3,2,1,1.0,1.0,2.06,134.86,2.859,1,1.0,24
24,4,48,1,1,5,48,21,2,5,5,2,1,1.0,1.0,2.03,136.89,3.946,1,,24
24,4,49,1,2,1,39,47,5,2,2,2,1,2.0,2.0,3.57,140.46,4.487,0,1.0,24
24,4,50,1,2,2,9,3,5,4,4,2,1,2.0,2.0,2.98,143.44,4.503,0,1.0,24
24,4,51,1,2,3,42,46,3,2,2,2,1,2.0,2.0,3.97,147.41,2.958,0,1.0,24
24,4,52,1,2,4,54,43,5,3,3,2,1,2.0,2.0,3.52,150.93,5.255,0,1.0,24
24,4,53,1,1,1,3,51,5,4,4,2,1,1.0,1.0,2.07,153.0,1.775,1,1.0,24
24,4,54,1,1,2,50,45,5,2,2,2,1,1.0,1.0,2.06,155.06,2.168,1,1.0,24
24,4,55,1,1,3,27,22,5,4,4,2,1,1.0,1.0,2.2,157.26,1.996,1,1.0,24
24,4,56,1,2,1,36,11,3,5,5,2,1,2.0,2.0,4.28,161.54,1.044,0,1.0,24
24,4,57,1,2,2,19,23,4,3,3,2,1,2.0,2.0,3.7,165.24,3.376,0,1.0,24
24,4,58,1,2,3,36,39,2,3,3,2,1,2.0,2.0,4.18,169.42,4.568,0,1.0,24
24,4,59,1,2,4,10,19,4,2,2,2,1,2.0,2.0,3.52,172.94,1.552,0,1.0,24
24,4,60,1,2,5,21,19,4,5,5,2,1,2.0,2.0,3.99,176.93,5.662,0,1.0,24
24,4,61,1,1,1,16,15,4,5,5,2,1,1.0,1.0,1.99,178.92,3.807,1,1.0,24
24,4,62,1,1,2,52,23,4,3,3,2,1,1.0,1.0,2.0,180.92,2.056,1,1.0,24
24,4,63,1,2,1,32,46,3,5,5,2,1,2.0,2.0,3.85,184.77,1.797,0,1.0,24
24,4,64,1,2,2,32,48,4,5,5,2,1,2.0,2.0,4.52,189.29,1.45,0,1.0,24
24,4,65,1,2,3,37,10,5,2,2,2,1,2.0,2.0,3.12,192.41,1.817,0,1.0,24
24,4,66,1,1,1,19,34,3,2,2,2,1,1.0,1.0,2.05,194.46,0.935,1,1.0,24
24,4,67,1,1,2,31,9,2,4,4,2,1,1.0,1.0,2.11,196.57,2.247,1,1.0,24
24,4,68,1,1,3,39,10,3,4,4,2,1,1.0,1.0,2.09,198.66,1.591,1,1.0,24
24,4,69,1,1,4,8,28,3,5,5,2,1,1.0,1.0,2.07,200.73,0.946,1,1.0,24
24,4,70,1,2,1,33,42,2,5,5,2,1,2.0,2.0,4.02,204.75,3.594,0,1.0,24
24,4,71,1,2,2,50,14,2,4,4,2,1,2.0,2.0,4.32,209.07,4.122,0,1.0,24
24,4,72,1,2,3,51,33,4,2,2,2,1,2.0,2.0,4.27,213.34,1.589,0,1.0,24
24,4,73,1,2,4,47,20,4,2,2,2,1,2.0,2.0,3.88,217.22,3.56,0,1.0,24
24,4,74,1,2,5,24,10,2,3,3,2,1,2.0,2.0,3.82,221.04,3.456,0,1.0,24
24,4,75,1,2,6,47,28,4,2,2,2,1,2.0,2.0,3.86,224.9,4.704,0,1.0,24
24,4,76,1,1,1,36,21,3,2,2,2,1,1.0,1.0,1.83,226.73,3.11,1,1.0,24
24,4,77,1,1,2,23,7,2,5,5,2,1,1.0,1.0,1.97,228.7,4.28,1,1.0,24
24,4,78,1,1,3,13,49,2,4,4,2,1,1.0,1.0,2.01,230.71,4.046,1,1.0,24
24,4,79,1,1,4,48,39,4,2,2,2,1,1.0,1.0,2.04,232.75,3.057,1,1.0,24
24,4,80,1,1,5,9,24,5,2,2,2,1,1.0,1.0,2.17,234.92,2.335,1,1.0,24
24,4,81,1,1,6,25,5,4,3,3,2,1,1.0,1.0,1.96,236.88,0.945,1,1.0,24
24,4,82,1,2,1,28,22,3,4,4,2,1,2.0,2.0,4.29,241.17,6.426,0,1.0,24
24,4,83,1,2,2,38,20,2,4,4,2,1,2.0,2.0,4.38,245.55,3.927,0,1.0,24
24,4,84,1,1,1,1,23,3,2,3,1,1,2.0,2.0,4.44,249.99,4.857,0,2.0,24
24,4,2,2,2,1,18,38,4,5,5,2,1,2.0,2.0,4.1,255.97,3.979,0,1.0,24
24,4,4,2,2,3,12,32,4,2,4,1,1,1.0,1.0,1.88,259.88,1.255,1,1.0,24
24,4,5,2,2,4,6,1,4,3,4,1,1,1.0,1.0,1.91,261.79,2.834,1,1.0,24
24,4,6,2,2,5,47,10,3,4,3,1,1,1.0,1.0,2.13,263.92,2.393,1,1.0,24
24,4,7,2,2,6,39,22,3,5,3,1,1,1.0,1.0,1.98,265.9,3.647,1,1.0,24
24,4,10,2,1,3,14,16,5,4,4,2,1,1.0,1.0,2.01,269.96,1.207,1,,24
24,4,11,2,1,4,44,47,2,4,4,2,1,1.0,1.0,1.93,271.89,2.375,1,1.0,24
24,4,12,2,1,5,23,9,3,2,2,2,1,1.0,1.0,1.93,273.82,1.016,1,1.0,24
24,4,13,2,1,6,47,40,2,4,4,2,1,1.0,1.0,2.05,275.87,3.985,1,1.0,24
24,4,14,2,2,1,48,3,3,2,2,2,1,2.0,2.0,3.55,279.42,5.377,0,1.0,24
24,4,15,2,2,2,41,45,5,2,2,2,1,2.0,2.0,4.37,283.79,2.687,0,1.0,24
24,4,16,2,2,3,12,11,3,2,2,2,1,2.0,2.0,4.27,288.06,1.071,0,1.0,24
24,4,17,2,1,1,11,31,2,3,3,2,1,1.0,1.0,1.9,289.96,2.177,1,1.0,24
24,4,18,2,1,2,51,46,2,3,2,1,1,2.0,2.0,3.87,293.83,2.711,0,2.0,24
24,4,19,2,2,1,52,9,4,3,3,2,1,2.0,2.0,3.44,297.27,2.129,0,2.0,24
24,4,20,2,2,2,1,37,3,5,5,2,1,2.0,2.0,2.96,300.23,3.759,0,1.0,24
24,4,21,2,2,3,53,8,3,4,4,2,1,2.0,2.0,4.46,304.69,5.807,0,1.0,24
24,4,22,2,2,4,15,4,2,5,5,2,1,2.0,2.0,3.76,308.45,8.72,0,1.0,24
24,4,23,2,1,1,52,41,4,2,2,2,1,1.0,1.0,2.04,310.49,2.481,1,1.0,24
24,4,24,2,1,2,9,45,4,5,5,2,1,1.0,1.0,2.03,312.52,3.32,1,1.0,24
24,4,25,2,1,3,28,30,2,3,3,2,1,1.0,1.0,2.0,314.52,2.296,1,1.0,24
24,4,26,2,1,4,32,21,4,2,2,2,1,1.0,1.0,1.88,316.4,3.165,1,1.0,24
24,4,27,2,2,1,41,36,2,4,4,2,1,2.0,2.0,3.55,319.95,1.711,0,1.0,24
24,4,28,2,2,2,46,14,2,5,2,1,1,1.0,1.0,1.96,321.91,7.863,1,2.0,24
24,4,29,2,1,1,35,27,3,2,2,2,1,1.0,1.0,1.86,323.77,1.679,1,2.0,24
24,4,30,2,1,2,51,49,2,3,3,2,1,1.0,1.0,1.88,325.65,1.518,1,1.0,24
24,4,31,2,1,3,15,9,4,2,2,2,1,1.0,1.0,2.17,327.82,0.975,1,1.0,24
24,4,32,2,2,1,47,27,5,3,3,2,1,2.0,2.0,4.03,331.85,5.072,0,1.0,24
24,4,33,2,1,1,20,25,3,5,5,2,1,1.0,1.0,1.86,333.71,1.544,1,1.0,24
24,4,34,2,1,2,31,37,3,2,2,2,1,1.0,1.0,2.0,335.71,2.93,1,1.0,24
24,4,35,2,1,3,34,25,3,5,5,2,1,1.0,1.0,1.87,337.58,2.975,1,1.0,24
24,4,36,2,1,4,32,42,2,3,3,2,1,1.0,1.0,1.84,339.42,2.309,1,1.0,24
24,4,37,2,1,5,49,16,5,2,2,2,1,1.0,1.0,1.97,341.39,2.054,1,1.0,24
24,4,38,2,2,1,25,45,5,4,4,2,1,2.0,2.0,4.45,345.84,4.921,0,1.0,24
24,4,39,2,2,2,2,52,5,3,5,1,1,1.0,1.0,2.02,347.86,8.631,1,2.0,24
24,4,40,2,2,3,23,40,5,2,2,2,1,2.0,2.0,4.31,352.17,4.05,0,2.0,24
24,4,41,2,2,4,41,23,3,5,5,2,1,2.0,2.0,3.45,355.62,3.088,0,1.0,24
24,4,42,2,2,5,38,1,5,4,4,2,1,2.0,2.0,3.78,359.4,0.87,0,1.0,24
24,4,43,2,1,1,8,46,5,2,2,2,1,1.0,1.0,1.97,361.37,2.929,1,1.0,24
24,4,44,2,1,2,14,41,5,3,3,2,1,1.0,1.0,1.86,363.23,2.265,1,1.0,24
24,4,45,2,2,1,39,31,3,4,4,2,1,2.0,2.0,3.38,366.61,1.687,0,1.0,24
24,4,46,2,2,2,38,26,3,4,4,2,1,2.0,2.0,4.44,371.05,4.002,0,1.0,24
24,4,47,2,2,3,49,19,2,3,3,2,1,2.0,2.0,4.01,375.06,3.642,0,1.0,24
24,4,48,2,2,4,35,26,4,2,2,2,1,2.0,2.0,3.7,378.76,3.683,0,1.0,24
24,4,49,2,2,5,10,18,4,3,3,2,1,2.0,2.0,4.38,383.14,4.713,0,1.0,24
24,4,50,2,1,1,39,43,4,5,5,2,1,1.0,1.0,2.03,385.17,3.159,1,1.0,24
24,4,51,2,1,2,19,43,5,2,2,2,1,1.0,1.0,1.88,387.05,4.25,1,1.0,24
24,4,52,2,1,3,6,23,5,4,4,2,1,1.0,1.0,2.16,389.21,2.505,1,1.0,24
24,4,53,2,1,4,29,43,2,5,5,2,1,1.0,1.0,2.03,391.24,1.495,1,1.0,24
24,4,54,2,1,5,33,41,3,5,5,2,1,1.0,1.0,2.17,393.41,3.544,1,1.0,24
24,4,55,2,1,6,25,37,5,4,4,2,1,1.0,1.0,2.13,395.54,1.837,1,1.0,24
24,4,56,2,2,1,36,49,3,2,2,2,1,2.0,2.0,3.68,399.22,5.192,0,1.0,24
24,4,57,2,2,2,7,17,4,3,3,2,1,2.0,2.0,3.39,402.61,5.545,0,1.0,24
24,4,58,2,2,3,41,20,2,4,4,2,1,2.0,2.0,3.97,406.58,5.488,0,1.0,24
24,4,59,2,1,1,40,31,3,4,4,2,1,1.0,1.0,1.96,408.54,2.744,1,1.0,24
24,4,60,2,1,2,8,18,2,3,3,2,1,1.0,1.0,1.9,410.44,1.271,1,1.0,24
24,4,61,2,1,3,6,9,2,4,4,2,1,1.0,1.0,2.06,412.5,2.057,1,1.0,24
24,4,62,2,1,4,18,9,3,4,4,2,1,1.0,1.0,2.18,414.68,1.014,1,1.0,24
24,4,63,2,1,5,35,18,5,3,3,2,1,1.0,1.0,1.94,416.62,3.895,1,1.0,24
24,4,64,2,2,1,37,6,2,4,4,2,1,2.0,2.0,3.6,420.22,2.106,0,1.0,24
24,4,65,2,1,1,54,27,4,5,5,2,1,1.0,1.0,1.97,422.19,3.406,1,1.0,24
24,4,66,2,2,1,52,1,4,3,3,2,1,2.0,2.0,4.31,426.5,4.002,0,1.0,24
24,4,67,2,2,2,31,32,2,5,2,1,1,1.0,1.0,1.9,428.4,8.727,1,2.0,24
24,4,68,2,2,3,2,51,5,3,5,1,1,1.0,1.0,1.86,430.26,3.863,1,1.0,24
24,4,69,2,2,4,51,48,4,2,4,1,1,1.0,1.0,1.99,432.25,2.63,1,1.0,24
24,4,70,2,1,1,10,44,4,5,4,1,1,2.0,2.0,3.97,436.22,3.09,0,1.0,24
24,4,71,2,1,2,34,6,5,3,3,2,1,1.0,1.0,2.06,438.28,2.735,1,2.0,24
24,4,72,2,1,3,46,33,2,4,4,2,1,1.0,1.0,1.93,440.21,3.066,1,1.0,24
24,4,73,2,2,1,37,3,4,3,4,1,1,1.0,1.0,1.98,442.19,3.487,1,2.0,24
24,4,74,2,2,2,14,12,4,5,4,1,1,1.0,1.0,1.95,444.14,3.327,1,1.0,24
24,4,75,2,1,1,1,2,3,5,5,2,1,1.0,1.0,1.99,446.13,4.729,1,2.0,24
24,4,76,2,1,2,46,4,2,5,5,2,1,1.0,1.0,2.18,448.31,0.937,1,1.0,24
24,4,77,2,1,3,4,29,3,2,2,2,1,1.0,1.0,1.93,450.24,2.386,1,1.0,24
24,4,78,2,1,4,50,42,5,2,2,2,1,1.0,1.0,1.84,452.08,3.024,1,1.0,24
24,4,79,2,2,1,52,50,4,2,4,1,1,1.0,1.0,2.06,454.14,3.222,1,2.0,24
24,4,80,2,2,2,24,29,4,5,4,1,1,1.0,1.0,1.89,456.03,1.984,1,1.0,24
24,4,81,2,2,3,30,13,5,4,4,2,1,2.0,2.0,4.02,460.05,2.264,0,2.0,24
24,4,82,2,2,4,45,24,4,3,4,1,1,1.0,1.0,1.93,461.98,1.042,1,2.0,24
24,4,83,2,2,5,23,16,5,3,3,2,1,2.0,2.0,4.25,466.23,4.294,0,2.0,24
24,4,84,2,2,6,24,3,2,5,5,2,1,2.0,2.0,4.26,470.49,5.047,0,1.0,24
24,4,1,3,1,1,7,52,2,4,4,2,1,1.0,1.0,1.98,472.47,4.431,1,,24
24,4,2,3,1,2,47,28,2,4,2,1,1,2.0,2.0,3.03,475.5,3.174,0,2.0,24
24,4,3,3,1,3,1,24,3,5,3,1,1,2.0,2.0,4.06,479.56,6.176,0,1.0,24
24,4,4,3,1,4,14,2,5,4,4,2,1,1.0,1.0,2.19,481.75,4.065,1,2.0,24
24,4,5,3,1,5,54,35,2,3,3,2,1,1.0,1.0,2.12,483.87,4.342,1,1.0,24
24,4,6,3,1,6,15,46,5,4,5,1,1,2.0,2.0,3.26,487.13,4.589,0,2.0,24
24,4,7,3,2,1,44,51,4,2,4,1,1,1.0,1.0,1.99,489.12,1.799,1,1.0,24
24,4,8,3,2,2,41,37,4,3,3,2,1,2.0,2.0,3.68,492.8,5.999,0,2.0,24
24,4,9,3,2,3,18,25,4,5,5,2,1,2.0,2.0,3.52,496.32,2.759,0,1.0,24
24,4,10,3,2,4,31,13,3,4,4,2,1,2.0,2.0,3.42,499.74,2.162,0,1.0,24
24,4,11,3,2,5,10,32,3,5,3,1,1,1.0,1.0,2.03,501.77,2.626,1,2.0,24
24,4,12,3,2,6,34,49,5,2,5,1,1,1.0,1.0,1.95,503.72,2.904,1,1.0,24
24,4,13,3,1,1,7,33,2,5,2,1,1,2.0,2.0,4.03,507.75,1.473,0,1.0,24
24,4,14,3,1,2,29,20,5,2,5,1,1,2.0,2.0,3.83,511.58,2.2,0,1.0,24
24,4,15,3,1,3,32,18,5,4,4,2,1,1.0,1.0,1.95,513.53,3.503,1,2.0,24
24,4,16,3,1,4,2,54,3,5,5,2,1,1.0,1.0,2.04,515.57,3.231,1,1.0,24
24,4,17,3,2,1,48,27,5,2,2,2,1,2.0,2.0,4.34,519.91,7.113,0,1.0,24
24,4,18,3,2,2,33,49,3,2,3,1,1,1.0,1.0,2.25,522.16,2.072,1,2.0,24
24,4,19,3,2,3,7,37,4,5,4,1,1,1.0,1.0,1.84,524.0,1.72,1,1.0,24
24,4,20,3,2,4,51,19,3,2,3,1,1,1.0,1.0,1.88,525.88,2.071,1,1.0,24
24,4,21,3,1,1,30,13,2,5,2,1,1,2.0,2.0,4.49,530.37,7.112,0,1.0,24
24,4,22,3,1,2,6,17,2,4,4,2,1,1.0,1.0,1.95,532.32,4.616,1,2.0,24
24,4,23,3,1,3,9,41,2,5,5,2,1,1.0,1.0,1.84,534.16,2.255,1,1.0,24
24,4,24,3,2,1,53,40,2,3,3,2,1,2.0,2.0,4.15,538.31,6.568,0,1.0,24
24,4,25,3,1,1,31,30,3,5,5,2,1,1.0,1.0,2.18,540.49,2.839,1,1.0,24
24,4,26,3,1,2,8,24,5,3,3,2,1,1.0,1.0,2.08,542.57,1.798,1,1.0,24
24,4,27,3,1,3,36,27,4,2,4,1,1,2.0,2.0,4.92,547.49,5.303,0,2.0,24
24,4,28,3,1,4,10,20,3,4,3,1,1,2.0,2.0,4.24,551.73,3.218,0,1.0,24
24,4,29,3,1,5,17,44,4,5,4,1,1,2.0,2.0,4.88,556.61,1.521,0,1.0,24
24,4,30,3,2,1,22,7,2,5,2,1,1,1.0,1.0,1.96,558.57,1.677,1,1.0,24
24,4,31,3,2,2,40,48,2,3,2,1,1,1.0,1.0,1.87,560.44,3.61,1,1.0,24
24,4,32,3,2,3,26,33,3,2,2,2,1,2.0,2.0,3.9,564.34,5.239,0,2.0,24
24,4,33,3,1,1,50,51,5,4,4,2,1,1.0,1.0,2.14,566.48,3.449,1,1.0,24
24,4,34,3,2,1,52,22,5,4,4,2,1,2.0,2.0,3.47,569.95,4.465,0,1.0,24
24,4,35,3,2,2,50,18,4,3,3,2,1,2.0,2.0,4.3,574.25,5.312,0,1.0,24
24,4,36,3,1,1,48,37,3,4,3,1,1,2.0,2.0,3.72,577.97,5.56,0,2.0,24
24,4,37,3,1,2,36,49,2,3,2,1,1,2.0,2.0,4.26,582.23,5.814,0,1.0,24
24,4,38,3,2,1,45,27,3,5,3,1,1,1.0,1.0,1.87,584.1,3.384,1,1.0,24
24,4,39,3,2,2,35,39,3,5,3,1,1,1.0,1.0,2.01,586.11,3.665,1,1.0,24
24,4,40,3,2,3,17,47,5,3,3,2,1,2.0,2.0,3.06,589.17,4.025,0,2.0,24
24,4,41,3,2,4,17,36,5,3,3,2,1,2.0,2.0,3.77,592.94,3.52,0,1.0,24
24,4,42,3,2,5,14,27,4,2,2,2,1,2.0,2.0,4.22,597.16,3.064,0,1.0,24
24,4,43,3,1,1,41,32,5,3,5,1,1,2.0,2.0,3.85,601.01,5.241,0,2.0,24
24,4,44,3,1,2,53,7,3,2,3,1,1,2.0,2.0,4.58,605.59,6.719,0,1.0,24
24,4,45,3,2,1,42,14,2,3,2,1,1,1.0,1.0,1.93,607.52,0.975,1,1.0,24
24,4,46,3,2,2,54,36,4,3,3,2,1,2.0,2.0,2.9,610.42,5.391,0,2.0,24
24,4,47,3,1,1,47,21,4,5,5,2,1,1.0,1.0,1.85,612.27,4.745,1,1.0,24
24,4,48,3,1,2,11,39,3,4,3,1,1,2.0,2.0,4.5,616.77,2.503,0,2.0,24
24,4,49,3,1,3,21,3,5,4,5,1,1,2.0,2.0,3.95,620.72,3.904,0,1.0,24
24,4,50,3,1,4,19,37,5,2,2,2,1,1.0,1.0,2.04,622.76,4.655,1,2.0,24
24,4,51,3,2,1,26,44,5,3,5,1,1,1.0,1.0,2.11,624.87,3.593,1,2.0,24
24,4,52,3,1,1,49,10,3,4,4,2,1,1.0,1.0,1.75,626.62,6.513,1,2.0,24
24,4,53,3,1,2,44,49,4,3,3,2,1,1.0,1.0,1.92,628.54,1.753,1,1.0,24
24,4,54,3,1,3,29,31,4,3,3,2,1,1.0,1.0,1.92,630.46,2.917,1,1.0,24
24,4,55,3,1,4,16,45,5,3,3,2,1,1.0,1.0,1.88,632.34,2.239,1,1.0,24
24,4,56,3,1,5,25,13,2,5,5,2,1,1.0,1.0,1.98,634.32,2.496,1,1.0,24
24,4,57,3,2,1,23,14,5,4,4,2,1,2.0,2.0,4.72,639.04,1.634,0,1.0,24
24,4,58,3,2,2,10,29,2,4,4,2,1,2.0,2.0,3.98,643.02,3.162,0,1.0,24
24,4,60,3,2,4,50,24,2,4,4,2,1,2.0,2.0,4.58,647.6,1.27,0,,24
24,4,61,3,1,1,9,49,3,4,4,2,1,1.0,1.0,1.92,649.52,4.487,1,1.0,24
24,4,62,3,2,1,32,47,2,4,4,2,1,2.0,2.0,4.0,653.52,5.15,0,1.0,24
24,4,63,3,2,2,39,33,5,2,5,1,1,1.0,1.0,1.91,655.43,2.429,1,2.0,24
24,4,64,3,2,3,20,30,2,3,2,1,1,1.0,1.0,2.07,657.5,2.528,1,1.0,24
24,4,65,3,2,4,7,48,2,5,2,1,1,1.0,1.0,1.97,659.47,3.952,1,1.0,24
24,4,66,3,2,5,8,20,3,2,3,1,1,1.0,1.0,2.06,661.53,1.311,1,1.0,24
24,4,67,3,1,1,52,22,4,3,3,2,1,1.0,1.0,2.08,663.61,4.625,1,2.0,24
24,4,68,3,1,2,50,12,4,2,2,2,1,1.0,1.0,1.99,665.6,0.865,1,1.0,24
24,4,69,3,1,3,12,39,4,5,5,2,1,1.0,1.0,2.1,667.7,2.313,1,1.0,24
24,4,70,3,1,4,33,49,2,5,5,2,1,1.0,1.0,2.27,669.97,2.799,1,1.0,24
24,4,71,3,1,5,36,31,3,2,2,2,1,1.0,1.0,2.06,672.03,4.072,1,1.0,24
24,4,72,3,1,6,14,49,4,2,4,1,1,2.0,2.0,3.99,676.02,1.953,0,2.0,24
24,4,73,3,2,1,11,41,4,5,4,1,1,1.0,1.0,2.11,678.13,2.616,1,1.0,24
24,4,74,3,2,2,36,30,4,3,4,1,1,1.0,1.0,2.01,680.14,3.381,1,1.0,24
24,4,75,3,2,3,26,13,4,2,2,2,1,2.0,2.0,3.48,683.62,3.704,0,2.0,24
24,4,76,3,2,4,3,23,3,4,4,2,1,2.0,2.0,4.23,687.85,3.945,0,1.0,24
24,4,77,3,2,5,52,27,2,4,4,2,1,2.0,2.0,4.0,691.85,2.694,0,1.0,24
24,4,78,3,2,6,37,16,4,2,4,1,1,1.0,1.0,1.97,693.82,4.173,1,2.0,24
24,4,80,3,1,2,25,35,5,2,2,2,1,1.0,1.0,2.15,695.97,3.398,1,,24
24,4,81,3,1,3,51,15,3,2,2,2,1,1.0,1.0,2.22,698.19,1.472,1,1.0,24
24,4,82,3,2,1,48,54,4,5,5,2,1,2.0,2.0,3.75,701.94,2.692,0,1.0,24
24,4,83,3,2,2,19,11,5,3,5,1,1,1.0,1.0,2.01,703.95,1.863,1,2.0,24
24,4,84,3,2,3,25,35,3,5,3,1,1,1.0,1.0,1.9,705.85,3.274,1,1.0,24
24,4,1,4,2,1,17,22,2,4,2,1,1,1.0,1.0,2.08,707.93,2.768,1,,24
24,4,2,4,2,2,32,52,3,4,3,1,1,1.0,1.0,1.72,709.65,2.944,1,1.0,24
