participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
93,84.74364676683703,"[4.278512931076546, 0.8936770972960209, 4.291900756977884, 0.6468647465440092]",[4.65081761 0.11740448 2.45297666 0.93466046],[33.81866703  0.20868193],[3.36518261 4.01347385],177.48729353367406,191.541008518334
94,164.37331360110636,"[0.5961188348105646, 0.05118393748930158, 6.106689360306819, 0.9104063346759301]",[1.61786207 0.00247083 0.3        0.37341479],[439.31278948 148.5212923 ],[1.09857696 0.98498346],336.7466272022127,350.78418054872463
95,107.62949544904662,"[4.2131840205667865, 0.21543274776366586, 3.8854691686248266, 0.4013102239166692]",[2.99170236 0.02474854 2.24650871 0.7649895 ],[ 13.72762154 130.00083991],[2.77770284 3.08634945],223.25899089809323,236.72289495818063
96,170.69120445096752,"[2.9915559476030618, 0.1921504663477127, 7.000452688366807, 0.13573773743928305]",[0.0371801  0.9999     0.3        0.13272617],[1.94000002e-16 2.89043204e+00],[2.06601792 3.08797325],349.38240890193504,363.40373504566446
97,66.23090133344935,"[2.2080592016333433, 0.7330584059494966, 19.330797314035383, 0.41885611850873833]",[1.89402192e-02 1.45324294e-03 2.39999000e+01 9.15717339e-01],[ 36.6393203  750.32269245],[23.29934669 18.08794614],140.4618026668987,154.4504755680715
98,150.90547813439034,"[2.239462430326806, 0.20950071932116848, 8.929773400319302, 0.23291136644055194]",[ 0.28020683  0.9999     23.9999      0.78872118],[4.08039004e+00 2.60018702e-20],[3.57494732 2.05406489],309.81095626878067,323.7996291699535
99,92.86269600789998,"[1.817513999920182, 0.45274113895016904, 15.022536455127407, 0.2878613809923123]",[1.06442916e-02 1.00000000e-04 2.39999000e+01 9.10024482e-01],[822.91639266  81.32758786],[23.57087758 23.91454936],193.72539201579997,207.81123568724894
100,167.76867058374825,"[2.615283502330088, 0.25856008763490723, 10.79244463217969, 0.30582320813034425]",[ 0.08099795  0.35856881 23.9999      0.17377094],[3.99275045 3.57262769],[ 6.32386674 10.13234397],343.5373411674965,357.5260140686693
101,27.1445196217951,"[0.7637188970691903, 0.3924693465661764, 5.621825906283638, 0.9732750822244631]",[0.51447912 0.58941871 0.3        0.97793778],[1.00956529e-70 6.82148491e+00],[2.81123385 2.76850398],62.2890392435902,76.3748829150392
102,166.10045136144024,"[3.1844287897121135, 0.6963773229710727, 1.1862568501891826, 0.04793650170589108]",[7.04552051e-04 1.00000000e-04 3.00000000e-01 9.99900000e-01],[467.12447274 229.68518639],[0.3304591  0.32859914],340.20090272288047,354.10675693060654
103,165.6536542858646,"[3.078892543050412, 0.805590334363759, 17.736432351915767, 0.044364607521905824]",[ 0.06764594  0.56190741 22.63030723  0.9999    ],[6.28344212 0.24366421],[4.02750179 2.78642374],339.3073085717292,353.263059476356
104,112.89264036908088,"[0.913759115222431, 0.3275389663206698, 18.06824999461912, 0.9192170138703817]",[ 0.34699057  0.08991139 13.45131233  0.31817555],[ 3.63572365 38.17295302],[4.35809344 3.81774953],233.78528073816176,247.67436343284766
105,165.52738433996018,"[1.225862377562369, 0.13126643454465764, 11.849445618955329, 0.4589406585421355]",[1.9256881  0.00313507 0.3        0.17316345],[177.37040448 320.36375612],[1.22621901 1.27457644],339.05476867992036,353.0105195845471
106,166.15388930367905,"[3.6346898803433083, 0.285025060882045, 3.9139097421034785, 0.8632086907055081]",[2.37837618e+00 1.69953414e-04 3.00000000e-01 1.12819554e-02],[470.90848769 230.58798386],[0.37886288 0.38139096],340.3077786073581,354.21363281508417
